customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default
6558969,2,1810.045188,5070.157471,32747.58088,5,612,0
1963099,0,2730.732636,3068.09368,47351.69468,3,543,0
7892329,1,3938.693904,9092.32356,74825.69455,3,650,0
6164038,0,4616.03664,4229.853619,89487.00372,6,661,0
3693091,5,4202.436006,29217.99887,90910.42633,3,576,1
5133414,2,3720.669967,9457.835415,58931.57475,5,622,0
8115930,0,4489.925458,4185.052241,76984.89606,4,631,0
5679531,0,4780.808449,4600.341588,79740.44531,4,607,0
7604746,1,4196.270466,9011.281805,80458.55826,6,692,0
2745064,1,7426.49108,7544.108276,94880.17901,6,694,0
8226156,0,4266.412769,5010.168788,57012.14677,5,657,0
1561594,1,6722.188863,9982.673125,100272.1644,5,709,0
8489029,1,2786.594794,7867.78398,68748.43536,6,598,0
1942448,0,4618.256014,3616.153139,77387.99802,4,672,0
5445825,2,5290.607923,12300.3748,87035.76075,5,611,0
4418581,1,3024.212752,5310.597766,43268.89978,5,688,0
7896978,1,6307.913781,10139.91165,109809.745,3,567,0
6744746,4,6669.065955,21988.07852,83813.88176,2,500,1
5982705,0,5401.397165,8803.038271,94298.93976,4,690,0
1125229,0,4841.652767,932.2128598,93221.28598,4,627,0
4688812,3,4693.491254,16492.86598,75689.59472,2,719,1
7812807,0,4724.751044,4473.049584,64983.73091,4,580,0
4457621,1,6322.999876,7689.46478,91859.89409,6,572,0
2631542,0,1925.606464,306.9108395,30691.08395,4,705,0
4029659,0,3186.183362,1862.394748,46973.81139,5,556,0
4343011,0,2262.37459,3500.988871,41641.07552,4,645,0
3422090,5,4565.413973,25139.90536,92843.70709,4,502,1
5775406,1,3851.261643,8474.748034,65775.30729,3,652,0
7756234,2,3249.023019,9902.114111,53766.50998,2,615,0
3113836,3,4112.440179,11509.87893,70787.02274,7,614,0
3823576,0,3236.854475,6173.031248,74136.58862,5,669,0
3054454,1,2076.905253,3197.515112,27809.09544,5,731,0
3740443,0,3956.921035,1353.270704,63685.52991,5,499,0
7377181,0,5286.525825,2782.248759,79357.65208,5,609,0
7671474,1,4953.053207,8553.475195,84365.16417,5,661,0
8206068,2,5175.768155,14000.39006,90399.25344,7,672,0
5419882,0,2734.669646,3589.034831,48920.59673,3,625,0
2526115,1,2836.29941,4627.34424,47985.23319,5,691,0
6076443,0,2690.655757,3013.308852,40752.44533,3,602,0
2214311,1,3590.741275,8071.647089,71796.25458,8,831,0
3906563,0,3359.887124,4564.326236,80668.44205,7,605,0
6425267,0,2476.110472,6276.875166,63901.51912,4,726,0
3851318,2,2569.782108,6748.304235,53107.27574,5,702,0
4422248,0,2825.265023,3270.190246,74343.50763,5,567,0
3011829,5,5416.379896,16966.96799,64457.96238,4,629,1
4183960,3,4606.437134,14674.87711,74150.17623,3,672,1
3076579,0,6144.293985,9767.422106,89324.38649,1,787,0
1047661,0,3277.188917,4167.828322,62721.99774,4,668,0
3850733,2,2604.950948,4771.043199,55504.74775,8,614,0
2306610,2,5428.799268,10161.91358,80983.19831,6,661,0
1700746,0,3878.351062,809.4056731,80940.56731,6,572,0
3865904,0,3950.795122,3080.709544,55091.73142,5,639,0
8872090,5,4958.51567,23006.38054,75315.51635,3,543,1
2564199,1,3014.000038,5476.602739,49325.20021,6,707,0
7691165,5,4735.852274,19508.48471,71135.54341,4,538,1
1711986,3,2866.405466,10761.13634,57488.65288,4,512,1
6370802,0,4395.742318,3698.52063,58868.25769,4,690,0
1239540,0,2717.260169,2962.321985,59930.84977,5,685,0
4778004,0,4817.41023,6297.854703,83595.45893,3,603,0
1244319,1,4435.465523,7697.33645,71480.20564,6,612,0
1923920,0,3145.693072,5259.395034,66004.66383,3,633,0
2950385,5,4709.774494,30246.48183,95212.95173,4,566,1
3487542,0,3603.301913,2698.339001,48455.97659,4,693,0
4423043,0,4356.188031,4522.265523,65887.20297,5,637,0
7641799,5,4309.643954,19496.23216,77727.64134,4,580,1
5526945,0,2602.830124,4058.858487,56920.60118,5,553,0
5748526,0,2855.25444,3212.192201,45913.96969,4,646,0
3819019,0,4149.698264,1747.684033,82578.59262,5,617,0
2697316,5,3838.334226,16709.77387,60028.67391,4,497,1
8441898,0,5438.987487,7564.534802,81771.22,6,709,0
7273180,1,5519.078806,8432.049851,72200.38677,7,612,0
2513365,0,4282.014474,5485.780494,71366.7113,3,741,0
1630956,0,4703.829594,5578.913796,88850.89125,6,640,0
2256801,3,4790.064479,13627.94656,74801.97616,4,603,0
2973985,0,4748.204665,5533.610818,84604.40359,6,669,0
6835037,1,4284.910869,5376.204206,89188.10461,7,701,0
4854749,5,2883.230961,17454.73611,55000.42056,5,712,1
8293845,0,5259.510154,1703.696996,76543.59581,5,633,0
4263153,1,5940.549845,9565.652633,82534.78544,4,684,0
7197065,0,3329.264772,4329.572628,56616.44272,4,693,0
8619364,5,7072.879252,30111.33242,93213.6932,2,674,1
3184745,1,2807.121689,4926.04218,50534.55652,4,717,0
8902211,0,4345.166185,3811.517658,77900.27063,5,590,0
6225304,0,2924.585568,3718.316852,50458.54818,7,664,0
4647241,0,4495.026809,934.202547,66505.47829,5,717,0
5387442,1,2731.946412,8682.990113,70384.73682,4,682,0
6099013,0,5604.037762,8054.452901,92942.16142,3,684,0
8703785,1,3806.624765,9443.003672,81160.39558,5,719,0
3435805,0,3345.858415,1666.392097,53867.53299,4,579,0
2687628,1,4680.235837,5463.858469,86589.25636,8,679,0
4328924,2,3354.011121,9308.225561,73539.11982,8,635,0
7442484,2,4705.948967,8918.831962,68429.21262,4,649,0
1932149,0,4213.846624,4224.265452,59372.25856,3,767,0
8355090,1,1453.818047,4156.734201,27858.46481,3,595,0
4398878,5,6254.460324,22346.17392,81266.81291,2,622,1
3666431,0,1511.479864,3143.58681,42699.85355,6,739,0
5582141,1,2646.191534,7099.67484,59122.08331,6,670,0
7751373,2,3096.767105,7037.895999,47377.48243,5,579,0
3504152,1,6248.420125,8561.327653,108687.1856,6,653,0
5439545,1,2119.397887,2978.831783,33993.70834,6,555,0
8639934,0,3969.235898,1164.306077,64279.06579,6,581,0
4634410,0,6988.698985,7726.606211,93721.19942,2,624,0
4692806,5,5702.54985,25839.75024,77131.69821,4,590,1
1970333,3,5335.362967,14138.90391,90007.8149,7,639,0
7849422,2,2985.454008,11036.1932,103003.787,9,607,0
2683148,4,3291.043321,11715.08513,51420.47551,4,753,1
6373839,0,4444.967999,2460.232605,80873.28236,7,587,0
6976043,2,3826.677956,10533.29877,80412.90806,6,638,0
4701807,0,3670.128561,4536.669001,55312.20579,3,567,0
4541873,0,4292.283949,8167.153974,72581.98721,3,593,0
2017513,0,4207.558755,9137.164455,106579.226,5,488,0
4771847,0,2322.566167,2660.359713,32443.67978,5,624,0
5791717,1,3993.797276,9512.430261,75639.19922,2,668,0
4959606,1,5300.212884,8959.491808,78968.83932,2,585,0
3073364,2,5073.831231,12047.03089,70940.30308,5,644,0
8365517,5,5328.908858,36518.0192,112435.463,1,679,1
5971601,5,4299.702206,23249.3387,69749.67254,4,499,1
2489621,5,3736.452803,20995.89701,75184.01719,5,597,1
2502694,0,5400.756047,7841.69302,90771.66924,5,583,0
2061624,0,5817.634733,4366.955785,75914.07591,3,665,0
5169914,0,5836.634099,6121.332424,85484.18437,6,645,0
2632026,5,3815.655002,22709.77847,67330.17298,5,591,1
1605704,1,10006.51554,16251.28916,132504.235,5,670,0
6411203,1,4954.351953,11380.2032,110619.8476,5,621,0
7714904,5,4942.117401,23770.42277,76517.01254,4,648,1
2044796,1,4465.602071,6574.669188,70041.12899,5,717,0
1944788,0,3232.715312,4249.692281,50899.99235,2,637,0
6237022,1,4984.146258,10783.83857,93792.58693,5,582,0
1801641,0,3789.249497,5747.456404,70224.7368,5,688,0
3995664,0,5576.223699,935.2734973,93527.34973,7,710,0
1338136,1,4041.183055,8598.916057,85672.0189,6,704,0
7924637,1,3549.428545,6672.657778,70221.03623,5,604,0
6336606,1,2668.238346,5806.102905,53352.59766,5,732,0
7708096,2,8013.943796,19678.66899,102928.0927,2,604,0
1198608,0,1826.274332,2600.579586,27487.18359,3,610,0
1820375,0,4100.443203,4446.832748,81934.66518,5,632,0
5600206,5,4089.898774,17120.63079,61398.33836,3,504,1
3928615,3,2894.448203,7792.775335,44487.19954,6,629,0
5191025,0,3427.532704,2062.554404,47636.90094,2,719,0
5215240,0,3443.76977,6098.894024,69494.19626,3,723,0
3817878,0,4570.806098,4778.036719,104130.6147,6,566,0
3960637,2,4505.42059,10967.44466,80689.73441,4,684,0
5137012,1,3580.413192,9621.194275,70489.29312,2,653,0
1592091,0,7655.822041,3916.086772,90715.57269,3,592,0
1769439,0,4249.030407,1569.867062,87445.89389,7,674,0
6677801,0,6278.405286,9447.484579,111392.7458,4,612,0
8777500,0,3586.014031,4926.976081,68470.77987,4,570,0
5961210,1,2095.076364,3083.535343,43638.05051,5,632,0
2125068,1,5416.752289,9655.122537,99014.40994,5,673,0
6050875,0,3297.17031,5848.1412,73519.80079,5,592,0
3923821,1,4485.616903,6886.229719,80505.29993,5,681,0
5186436,1,2956.124588,5638.130423,57206.50963,6,569,0
3025850,0,4838.852867,5818.678082,80441.64606,4,593,0
7158240,0,7191.964543,7335.278457,87043.55876,4,599,0
5322966,5,5126.817226,24902.67379,81332.40123,2,572,1
8239595,1,4422.837746,9261.235363,76485.15254,4,597,0
3764365,0,3927.858094,5275.262369,63090.09657,6,708,0
6723477,0,3433.700574,3871.293464,56256.7593,3,612,0
4206783,1,4239.21276,7665.407952,90130.64068,6,635,0
1942117,3,3522.147396,15298.94658,85473.32776,5,661,0
7797903,0,3123.602556,3295.57399,43937.51081,5,613,0
8558438,0,6220.576007,6170.666316,80511.2396,4,673,0
4291718,0,6057.714322,5037.586596,77105.06478,3,577,0
7121714,1,5417.279327,7391.886571,82768.89299,5,763,0
2560833,0,3683.633262,5129.960453,46780.23429,2,682,0
5626745,2,4088.322229,10769.94151,65296.61473,3,529,0
4481150,0,3807.743628,497.4633111,49746.33111,4,673,0
5516661,1,3886.500181,6163.896754,62970.00848,3,498,0
1399454,0,3975.971427,2017.615957,60113.0898,7,735,0
5530537,5,4399.609707,18983.59494,74551.79742,5,589,1
4774776,5,3715.615067,21166.18758,74245.97957,6,521,1
7337083,1,5475.024768,7960.584744,89936.53333,6,663,0
1784006,3,3912.528934,11003.19021,61135.14782,6,520,0
3015849,0,4602.632946,2885.882799,74944.74687,7,641,0
8147855,0,3302.375658,3540.408869,52940.40485,3,571,0
7259001,1,2997.111796,4060.658436,51657.39791,7,637,0
6808928,0,5409.485541,858.2884553,85828.84553,3,587,0
5020894,0,3324.762629,4488.393471,52263.92112,2,688,0
3307867,0,2780.605491,2985.390985,44768.49337,6,697,0
3785939,2,4656.515152,10937.02779,83562.08389,5,659,0
7582759,5,5592.888775,18556.51011,69034.6583,2,585,1
3845396,4,4607.568029,18658.60166,69043.68457,0,554,1
4583582,0,7297.632028,2787.517646,91386.38979,3,646,0
7137949,1,2197.92005,4141.073809,37250.41575,5,633,0
7881670,0,3026.15346,2100.951674,58122.38867,5,665,0
3578918,0,3308.726194,3293.907075,62979.336,4,631,0
2400728,1,2108.406741,5101.276031,36286.22301,3,635,0
3910608,2,4386.489365,13308.09977,83060.91863,7,805,0
5739618,1,5440.345228,9441.965188,83949.63483,5,732,0
2956075,1,4381.219192,5391.616434,73940.40888,5,538,0
2440341,1,4407.340342,6510.292746,58045.03683,6,766,0
4090392,0,2655.890059,1935.477162,42761.33037,4,535,0
8124376,0,1056.973813,1463.576575,18677.41524,3,657,0
3141170,0,5811.231216,1861.662009,111199.2321,3,537,0
5938514,2,4427.767815,8346.12473,72166.39321,7,656,0
6639337,4,2381.377586,9239.297864,36202.77328,3,627,1
7967829,5,3542.836359,17859.47422,65895.03891,4,650,1
7129413,4,3701.44291,15413.04833,52254.06472,0,644,1
3297174,1,5871.687461,14166.68573,103430.2252,5,777,0
2144140,0,3761.492478,6022.206246,77994.66609,5,626,0
7236675,3,4863.253267,18435.86103,89210.95378,4,651,0
4953674,2,6449.962139,15917.67819,95147.69382,3,614,0
1313916,2,5419.803508,12211.10562,78642.59379,4,655,0
6407260,4,3051.61728,10024.90118,48494.12671,6,637,1
5248789,5,5655.356182,20977.58159,80425.95805,3,600,1
4717778,1,4760.366828,6701.25131,71349.17216,4,706,0
8953361,1,3563.944952,7529.712648,56908.89225,4,732,0
1203004,1,3468.769868,3963.320373,58675.11138,6,634,0
7680418,0,5459.567829,1070.669251,76541.40552,7,670,0
1635668,0,4748.319158,5285.202341,91637.10508,5,650,0
1327686,0,3259.037292,5246.31404,51448.86807,2,694,0
8860603,5,3019.889282,14484.53671,53214.26922,3,620,1
1574310,5,3420.711538,13304.42465,47035.55949,4,671,1
1230988,0,2809.628407,5765.036803,72834.19724,4,620,0
7707274,0,2647.493203,3619.201061,50265.36177,7,754,0
8621380,1,5659.94278,4705.309234,66167.48847,6,614,0
7654923,2,2733.881366,6680.70639,49957.05421,8,808,0
6825120,5,4909.279722,29567.24598,91356.96944,3,561,1
5102732,0,7118.65773,994.725049,99472.5049,3,627,0
2142113,1,4276.840509,7710.82647,63311.64763,6,623,0
3844986,3,3850.082047,12037.21328,65948.54049,4,604,0
1915957,5,6185.039553,25762.87987,87516.22794,4,519,1
3191077,5,4602.68816,21188.63655,79568.32006,4,613,1
5702950,0,5330.724478,6917.20122,84901.87567,3,659,0
5745517,0,3059.852137,2708.51386,51930.99284,6,589,0
6831164,1,3063.080516,5591.355971,44237.5243,3,641,0
5242635,4,3254.744473,13793.22076,67262.59139,7,647,0
7608670,0,2816.344442,3995.376537,48999.07941,3,551,0
2893114,0,2590.207884,6914.141093,84890.17891,6,806,0
4705600,1,4903.643952,9880.823934,79091.4778,5,593,0
4205202,1,3233.399911,4948.328444,56142.36164,5,659,0
7300819,4,5483.058105,16412.02894,72233.7962,4,636,1
5290974,1,2773.367161,3459.491604,43925.26109,5,592,0
2255807,1,4610.183939,8942.436265,84256.57137,5,635,0
7436232,4,4852.076967,17144.01767,67333.24863,1,572,1
3650294,0,2631.141755,2850.873327,57566.27929,6,658,0
8001143,3,2667.257142,11147.12182,67378.85873,9,687,0
2016332,0,4846.168026,4493.221216,71478.56634,6,679,0
5815776,0,4075.303578,4908.499631,61971.90327,6,649,0
3734318,1,2986.946306,4442.391951,49611.8005,5,634,0
1221756,4,4448.197317,16403.62015,74907.35478,5,708,1
7432397,0,2846.783709,2215.267656,75578.0504,8,727,0
8234115,3,4819.310067,16440.51044,79131.75623,3,558,1
2870480,1,3556.259032,8048.823863,70227.89614,6,683,0
2601424,0,2893.445118,5906.470961,66991.77807,3,633,0
4620870,2,5815.660054,12530.31836,81091.39512,1,696,0
1138342,0,6742.525405,5406.570732,103052.3207,6,601,0
4075357,4,3046.803856,10163.91502,44316.27898,5,610,1
7064439,5,3292.565715,13513.16092,47628.19155,4,576,1
5193058,5,3273.345444,26247.16403,74595.9267,3,569,1
3599219,0,6476.625689,6388.951734,77258.75207,4,646,0
4135455,1,9329.328962,12084.82496,117217.4097,4,619,0
6220270,0,5456.640938,1740.645118,85597.33735,5,625,0
6684499,0,3952.240586,3173.669165,60325.90256,6,577,0
1607195,0,2282.47149,4480.737982,52614.93463,4,599,0
3437145,5,2351.464523,12499.3769,44442.41288,3,529,1
5184600,1,2851.687331,4874.662228,66437.95865,8,643,0
1927138,1,6010.694321,10022.82655,86726.88339,5,723,0
5153872,0,2251.702422,1565.35743,47037.20159,5,563,0
4279565,0,5628.189808,6788.637558,79463.76781,5,630,0
4379962,0,5206.571978,4655.435627,71187.17237,5,663,0
7278398,0,5080.960736,6307.922148,89684.57281,4,663,0
2322656,0,6226.330573,5879.439635,88271.65073,4,638,0
3539941,4,3837.164141,11193.75899,47236.73586,3,503,1
6128171,0,3938.572053,3015.21985,66972.36572,3,590,0
4017729,5,3401.142697,15027.7394,48269.24573,4,627,1
5489758,0,4782.550372,2962.051911,74186.05638,2,572,0
7291395,1,3514.373898,5534.786569,68134.16335,5,663,0
7184933,0,4838.88594,9495.333647,80534.38104,4,532,0
1546767,5,4501.352269,21503.32392,68343.72518,3,611,1
6745030,0,5694.186818,7034.287374,80115.38066,4,678,0
4283265,4,7023.706494,23030.02902,107029.6982,5,613,1
2720740,1,1846.95396,4217.553757,47414.37218,5,608,0
6214473,0,4279.524788,4799.246335,58716.77917,3,581,0
6814127,0,4179.752421,6675.495541,80968.04363,3,709,0
6250032,0,4636.492547,5881.152966,62086.83719,4,726,0
2180620,1,5253.67278,9461.13944,78967.88248,5,673,0
2868933,4,3887.552042,11656.5605,61638.23039,5,636,1
8556906,5,7437.985504,22770.91444,86191.15107,4,542,1
7387742,4,3910.165884,15941.96457,62320.68748,3,583,1
6983390,3,3146.790022,10713.65605,56549.72405,2,648,1
6982234,0,5685.084317,1846.670292,78129.80327,4,692,0
3613337,5,7928.603856,22552.41946,91464.92772,4,518,1
2089110,0,5350.116775,5606.9315,107640.4062,7,604,0
3642009,0,5586.776476,3958.224897,79450.78486,3,568,0
7200237,5,5396.831301,33634.6884,88982.40664,5,665,1
5667594,0,6912.584779,6751.788492,94682.39939,3,634,0
3827563,5,4331.338868,20476.12999,62726.36572,4,699,1
3168024,0,3710.331575,6414.329835,69014.81007,4,596,0
5826262,1,3352.22773,5460.534157,53420.44931,5,740,0
1071129,5,5062.958927,24607.28806,86530.65712,4,595,1
8676252,0,4703.124358,5845.433578,72674.53698,5,721,0
4985094,3,4465.159228,14023.61901,80648.99587,4,556,0
7617251,0,3564.243108,3543.065318,54951.3867,2,682,0
2739111,0,4172.079679,3331.100295,62236.35765,4,688,0
8117940,0,3527.358237,5140.771361,67805.33724,4,719,0
8952656,0,4299.167716,3908.508291,64418.30031,4,666,0
6045930,5,6272.920481,24892.17654,72947.45246,2,631,1
8840424,1,6680.563185,16177.74943,128722.5972,5,623,0
5284618,0,5453.522902,1321.182038,92270.11196,3,668,0
6807099,0,3372.820854,586.8621293,58686.21293,6,719,0
8779087,0,4273.884287,4404.220342,77105.27376,4,619,0
3764884,4,3142.171877,12786.51497,63404.07412,6,575,1
8115787,5,4248.010293,20706.96009,73215.89622,5,563,1
2389706,2,4793.066111,13333.38039,88993.22802,3,603,0
2406155,0,2443.242314,3283.316209,61257.75117,5,654,0
4100615,4,3519.681696,12693.9742,70438.89413,8,534,0
3075019,1,3425.524016,7213.42686,72376.18439,5,643,0
6685507,0,2227.8022,2558.020838,38598.20238,5,538,0
4579920,5,4113.083493,15339.37239,69857.05165,8,663,1
8856741,1,4330.827881,5672.83971,71081.46965,6,595,0
3055921,3,5112.714379,16948.23898,94191.51796,3,650,0
4989984,0,4079.002121,4263.08321,51729.38269,3,655,0
5825288,1,4543.089872,7879.512022,72670.0585,6,567,0
1388907,1,4637.119343,6297.058769,76539.22217,6,553,0
7661016,1,4251.720703,7932.409956,81648.411,5,519,0
5685820,0,4182.83156,872.1729641,87217.29641,7,641,0
3766104,2,4038.730317,9726.843194,75006.4018,4,653,0
1337802,1,3247.818407,6365.525079,67996.47112,7,779,0
5127920,1,8658.418769,11482.36366,99831.72365,4,639,0
8408425,5,4073.327314,23564.86026,83105.19554,5,606,1
3195288,2,4816.915465,9622.359997,69035.78214,6,550,0
7117033,1,4972.325117,8519.598841,81738.37416,6,602,0
6392390,4,3467.220432,13004.13488,51320.14669,3,519,1
2863934,0,4464.010107,6120.320077,77256.47985,4,655,0
3127598,0,3503.186092,651.3612768,57589.61937,5,700,0
3757307,1,2775.277157,6330.677669,57783.08435,6,643,0
3694115,0,7723.840414,5750.590025,122402.8411,5,596,0
8526972,0,2918.938547,2964.509467,52447.67524,6,653,0
1332187,3,3041.911856,11193.67014,55651.02151,4,639,0
6042477,2,4581.94096,9593.057313,78475.1998,7,627,0
4210116,1,4264.586816,5945.091852,59730.31302,5,769,0
2785984,0,7056.071788,1143.964629,114396.4629,2,571,0
1230483,1,3691.15245,5321.153174,59245.44499,5,578,0
5971179,0,5428.69439,7067.721195,89558.20752,3,616,0
3657214,1,4896.373109,10247.52713,75932.81257,5,737,0
7560770,0,2461.053497,3539.415101,64925.98291,4,598,0
6373505,5,4677.168299,17867.04835,62074.26083,3,608,1
4155731,1,3792.917492,8012.516091,81878.68294,5,633,0
2028487,0,2975.849922,1714.109375,51445.1941,4,626,0
3955145,0,2351.44653,3676.544576,35154.15279,3,620,0
1226777,0,3753.984166,5483.691355,59516.9924,3,652,0
3351236,4,3261.200257,12311.82681,47631.83815,3,648,1
8251307,0,3994.64583,4038.230709,85237.0939,4,580,0
8460768,2,2628.232435,7588.146885,58692.17828,8,688,0
1711574,5,4555.231887,17670.83055,57620.27517,4,612,1
5032597,1,4060.010156,7123.780019,73102.82827,5,719,0
4318088,1,6973.235119,10759.99241,104784.1996,6,607,0
4905231,0,2581.964055,3706.554792,45107.34014,6,667,0
6985201,1,3108.387062,3777.293035,44438.90326,5,646,0
7329579,2,4719.600096,12323.70769,85723.72001,3,590,0
5306465,5,7027.3671,35406.58482,106080.8378,5,693,1
8963154,0,4661.37225,2652.237011,86929.07095,5,627,0
7098917,0,6233.429979,6255.382544,95538.90193,5,723,0
6947760,1,3451.976421,7687.132584,66047.63444,5,683,0
2341219,0,4359.057097,4219.333718,56745.03143,3,631,0
1721620,1,1996.958999,3240.303881,31097.13863,5,744,0
5330334,0,4472.421556,7964.072212,85114.31775,4,590,0
5430541,0,6116.701564,7391.343319,96869.94269,2,613,0
8398238,0,3741.759452,732.8478584,73284.78584,1,714,0
7567471,0,1503.473477,1458.202001,31544.4617,6,639,0
8924614,1,4319.057708,9406.576561,80860.9927,5,678,0
2475093,1,3437.607043,5264.367195,56682.44388,6,649,0
5923724,1,6526.726513,13869.96364,102937.705,2,720,0
7305354,1,1688.133221,3212.640258,36702.68184,6,715,0
7479857,0,6156.019979,5950.934804,83889.90505,5,671,0
3946077,3,3694.924238,12301.49666,66177.70455,5,668,0
7292848,1,3819.119581,5139.20902,67421.31276,5,679,0
3530201,0,4305.334582,2194.545639,67655.13981,5,669,0
3905908,0,2695.857017,1616.949298,46250.61802,1,633,0
2205992,0,4113.814455,3012.111345,68973.21,3,602,0
7848203,1,5799.092346,7776.739268,90715.61717,5,676,0
5602020,0,5352.187998,5721.264635,92944.48197,6,637,0
4434713,2,3850.436929,7921.124601,58235.97691,7,622,0
6047536,1,4818.341055,8155.135738,68945.17436,6,695,0
1503927,0,2496.462503,3153.332381,52450.0429,5,742,0
3572108,5,6813.884465,27569.67763,109468.8463,3,546,1
4123985,0,5807.443014,8582.054267,91327.77225,2,650,0
1266173,5,2164.114355,10953.60129,41129.92553,3,642,1
3086558,0,7162.90808,5863.453412,101537.2088,3,579,0
7819041,5,3485.411903,15593.45358,43489.05051,3,603,1
8354131,2,2499.08233,7428.246291,44795.63165,5,709,0
5240415,1,3037.649217,4886.3304,51352.90555,6,656,0
2145295,2,4743.408996,11913.89322,77328.68794,5,721,0
7298853,1,5450.825245,8739.302902,83510.93186,5,640,0
6886191,0,3522.326485,4590.507613,74416.88645,5,512,0
4585230,0,4860.529853,4246.570068,68839.9802,6,701,0
6125803,3,5100.626366,14175.97457,86305.32285,5,655,0
4335137,1,2306.491431,3870.296318,39515.26382,6,497,0
7699881,0,3096.747491,4463.58443,60142.58455,4,660,0
4149792,0,5049.829328,1896.91849,78702.22228,4,645,0
6074850,0,3386.333505,1580.08577,52209.62638,5,634,0
5766724,2,4048.80669,10624.60275,66561.99927,3,638,0
2264525,3,4414.436142,15585.47051,90862.78651,6,562,0
2645768,5,2507.223732,10485.27556,39914.37282,5,670,1
4437129,2,6201.709225,14143.16725,110986.7873,9,695,0
5062502,1,4316.403162,9830.076529,76754.55177,4,640,0
4641440,1,6032.263888,7496.435651,78147.74995,6,637,0
7733250,0,4916.47714,2941.395354,69216.31371,2,581,0
8616767,1,2673.978456,5316.834081,54759.41418,7,653,0
1432999,4,6106.171911,20274.79959,85725.71008,2,490,1
3857969,5,6091.578359,22187.51491,88700.23281,3,552,1
6369236,0,5004.13825,7362.970783,74333.66302,2,699,0
8618666,0,2791.555095,6093.441428,77669.95978,5,600,0
7119898,0,2756.764848,1410.308236,45363.28203,3,619,0
6380193,2,2680.817622,5915.364626,41729.94451,6,574,0
8517987,0,2289.989407,4161.991293,83721.23153,7,785,0
7507756,2,2430.88817,8071.653655,52587.55152,5,678,0
7265245,5,4084.822615,21492.1114,68657.0797,4,636,1
8583669,0,3559.921608,2190.095058,74575.14333,5,670,0
1775853,0,2117.057888,1589.029333,39465.33051,6,562,0
7782808,0,4442.656464,2618.210395,62401.46071,4,649,0
1241265,5,3350.307382,14330.04352,44773.71068,5,611,1
4841354,4,4009.297101,13716.12702,65262.33769,5,635,1
8812316,0,5346.902455,878.6008942,87860.08942,7,686,0
6608643,0,4397.76864,6263.018017,73384.39198,3,617,0
4448037,1,2117.037916,5145.084973,46403.2276,6,643,0
8285297,4,4709.66095,19287.12378,73983.97033,1,456,1
2342380,0,1194.902632,2713.018386,21493.07218,4,670,0
6402080,0,4777.656316,5669.500816,62904.15265,3,632,0
2137040,3,3354.216381,9945.600446,48933.36646,5,621,0
4810667,1,4174.606896,8662.346985,88245.73938,5,697,0
4871087,2,5872.348053,10641.32316,88164.80104,5,704,0
5419880,5,3906.087215,23878.61148,75131.35794,4,638,1
1568398,0,3439.604704,2229.11813,57539.46355,6,622,0
6786208,0,3827.593112,6009.241314,69910.10692,3,522,0
8017046,0,3602.430278,2328.67013,54447.50246,3,576,0
3577138,0,2471.938533,4648.702205,68530.19368,4,618,0
2071899,1,2828.334802,6989.835808,61511.61741,4,630,0
7471902,5,4217.35898,20713.61568,76139.95873,4,548,1
1916547,1,2660.891284,6078.203383,47549.56447,5,780,0
3878562,0,2513.323596,1038.854293,55039.93764,6,656,0
6137117,2,2924.830089,8032.042726,66452.67857,8,698,0
1592786,5,2926.975127,26519.20017,86875.69076,4,615,1
8240436,1,3573.523888,7901.257059,75240.25308,6,597,0
5136736,5,2510.481566,14042.38812,54161.14419,5,642,1
7776211,2,5241.268473,13895.47399,88645.911,2,611,0
5174271,3,2802.558648,7507.859367,45725.59982,5,598,0
5064339,2,5338.878659,13088.9309,90810.32686,6,672,0
5477068,0,3263.889993,641.734571,64173.4571,5,663,0
8847930,1,2962.983993,4943.032031,57090.30674,6,515,0
7624177,0,3446.703918,4082.974682,72707.71016,5,694,0
7121979,0,4936.694239,5672.09616,77401.36105,3,668,0
1338956,0,3820.609955,752.3239399,59985.22641,4,772,0
8696685,0,4023.916594,2864.343398,55873.19576,3,621,0
3770824,0,5029.034301,1421.443266,74018.66464,8,737,0
3699767,5,6188.589259,22255.62825,82042.26932,3,563,1
3674550,1,3914.271191,7395.104251,64513.53221,5,701,0
7904198,3,4710.804621,17351.37763,85874.1759,6,666,0
3659214,0,2507.346404,3790.860748,73636.23866,5,621,0
5930012,3,2602.087754,11188.38544,57314.21188,4,647,0
1839716,1,2744.020339,5467.867731,51342.70254,6,729,0
4376993,4,6795.734395,21365.64864,107984.377,6,606,1
2420321,5,1768.1779,11965.93254,38966.86018,4,600,1
6401618,2,4176.561899,8847.074497,79196.87186,8,645,0
2107629,1,3470.410103,5578.411834,57703.41358,5,671,0
3570277,0,3981.823688,4790.317178,55229.75296,2,523,0
6681425,2,6860.550442,18373.27574,113008.9413,3,567,0
1703366,0,3958.160577,616.0311459,61603.11459,6,635,0
7498382,1,3003.236462,3250.225966,46499.87385,6,709,0
4114198,2,3325.387944,9058.772399,59414.26965,5,613,0
2502482,1,3162.408779,6857.315334,54178.41066,6,665,0
1414554,1,2698.64768,5586.481672,71870.81697,7,591,0
5035390,1,2228.049334,2989.123088,31309.67317,5,701,0
1604134,5,3683.468893,15762.94873,52866.04111,2,562,1
